launch_id,date,year,month,rocket,launch_site,country,operator,mission_type,orbit,payload_mass_kg,n_payloads,launch_success,failure_mode,crewed,crew_size,booster_reused,launch_cost_m_usd,rocket_era,rocket_type,payload_to_leo_kg,cost_per_kg_usd,payload_utilization_pct,mission_outcome
SL005259,1987-07-10,1987,7,Vanguard,Cape Canaveral SLC-41,USA,NRL,Space Station Module,LEO,1,1,0,engine failure,0,0,0,45.0,Cold War,orbital,4,45000000.0,25.0,Failure
SL005260,1974-08-22,1974,8,Voskhod,Kapustin Yar,USSR,OKB-1,Communications,GEO,680,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,66176.4705882353,27.265437048917402,Success
SL005261,2005-11-18,2005,11,Proton-M,Baikonur Cosmodrome,Russia,Khrunichev,Military Reconnaissance,LEO,5150,1,1,None - Successful Launch,0,0,0,91.1,Modern,orbital,10432,17689.320388349515,49.36733128834356,Success
SL005262,1998-06-12,1998,6,Delta II,Kourou ELA-4 (Ariane 6),Other,Boeing,Technology Demonstration,SSO,791,1,1,None - Successful Launch,0,0,0,60.4,Modern,orbital,2308,76359.0391908976,34.27209705372617,Success
SL005263,1972-05-20,1972,5,Saturn V,Cape Canaveral SLC-41,USA,NASA,Navigation/GPS,GEO,43436,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,58966,36886.45363293121,73.66278872570633,Success
SL005264,2021-06-19,2021,6,Soyuz-2.1b,Svobodny / Vostochny,Russia,TsSKB,Navigation/GPS,GEO,2737,1,1,None - Successful Launch,0,0,0,47.4,Modern,orbital,3719,17318.23164048228,73.59505243344985,Success
SL005265,1984-11-23,1984,11,Scout,Wallops Flight Facility,USA,LTV,Interplanetary,TLI,58,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,775862.0689655172,64.44444444444444,Success
SL005266,1965-12-11,1965,12,Voskhod,Kapustin Yar,USSR,OKB-1,Scientific,SSO,838,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,2494,53699.284009546536,33.60064153969527,Failure
SL005267,1982-06-22,1982,6,Juno I,Mahia Peninsula LC-1,USA,Army,Rideshare,LEO,2,1,0,structural failure,0,0,0,45.0,Cold War,orbital,6,22500000.0,33.33333333333333,Failure
SL005268,2020-08-10,2020,8,Kuaizhou-1A,Xichang Satellite Launch,China,CASIC,Space Station Module,ISS,39,1,1,None - Successful Launch,0,0,0,5.2,New Space,small-sat,136,133333.33333333334,28.676470588235293,Success
SL005269,2022-10-01,2022,10,Long March 11,Xichang Satellite Launch,China,CASC,Scientific,GEO,113,1,1,None - Successful Launch,0,0,0,9.6,Modern,small-sat,317,84955.75221238939,35.646687697160885,Success
SL005270,1991-07-18,1991,7,Jupiter-C,Mahia Peninsula LC-1,USA,Army,Technology Demonstration,HEO,1,1,1,None - Successful Launch,0,0,0,45.0,Cold War,suborbital,4,45000000.0,25.0,Success
SL005271,2023-12-27,2023,12,Long March 5,Jiuquan Satellite Launch,China,CASC,Space Station Resupply,LEO,3476,1,1,None - Successful Launch,0,0,0,146.1,Modern,heavy,11339,42031.07019562716,30.655260604991625,Success
SL005272,2021-07-11,2021,7,Minotaur I,SpaceX Starbase (Boca Chica),USA,Orbital ATK,Rideshare,LEO,48,20,1,None - Successful Launch,0,0,0,41.9,Modern,orbital,263,872916.6666666666,18.250950570342205,Success
SL005273,2018-09-10,2018,9,H-II,Uchinoura Space Center,Japan,NASDA,Navigation/GPS,MEO,1457,1,0,guidance failure,0,0,0,166.2,Post-Cold War,orbital,2721,114070.00686341798,53.546490260933474,Failure
SL005274,2020-07-18,2020,7,Scout,Kennedy Space Center LC-39A,USA,LTV,Rideshare,LEO,25,5,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,1800000.0,27.77777777777778,Success
SL005275,1985-12-05,1985,12,Titan III,Mahia Peninsula LC-1,USA,USAF,Space Telescope,SSO,5025,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,5896,8955.223880597016,85.22727272727273,Success
SL005276,2013-04-06,2013,4,Delta II,Mahia Peninsula LC-1,USA,Boeing,Weather,GEO,985,1,1,None - Successful Launch,0,0,0,50.9,Modern,orbital,2308,51675.1269035533,42.67764298093588,Success
SL005277,1998-07-02,1998,7,Scout,Kennedy Space Center LC-39A,USA,LTV,Space Station Module,ISS,17,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,2647058.8235294116,18.88888888888889,Success
SL005278,2011-08-07,2011,8,Titan II GLV,Mahia Peninsula LC-1,USA,USAF,Commercial Satellite,GEO,597,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1632,75376.88442211055,36.580882352941174,Success
SL005279,1973-01-20,1973,1,Voskhod,Kapustin Yar,USSR,OKB-1,Scientific,GTO,1855,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,24258.76010781671,74.3785084202085,Success
SL005280,2012-07-20,2012,7,Rokot,Plesetsk Cosmodrome,Russia,Khrunichev,IoT/Cubesat,LEO,948,1,1,None - Successful Launch,0,0,0,35.6,Post-Soviet,orbital,884,37552.742616033756,107.23981900452489,Success
SL005281,2023-10-01,2023,10,Titan IV,Vandenberg SFB SLC-4E,USA,Lockheed,Space Station Module,ISS,5714,1,1,None - Successful Launch,0,0,0,504.4,Post-Cold War,orbital,9833,88274.41372068603,58.11044442184481,Success
SL005282,1981-08-14,1981,8,Juno I,Mahia Peninsula LC-1,USA,Army,Human Spaceflight,ISS,3,1,0,software,1,3,0,45.0,Cold War,orbital,6,15000000.0,50.0,Failure
SL005283,2024-05-24,2024,5,Atlas-Centaur,Cape Canaveral SLC-41,USA,GD,Astronomy,LEO,796,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2041,56532.66331658291,39.000489955903966,Success
SL005284,1985-06-23,1985,6,Mu-4S,Uchinoura Space Center,Japan,ISAS,Astronomy,SSO,17,1,0,range safety,0,0,0,45.0,Cold War,orbital,81,2647058.8235294116,20.98765432098765,Failure
SL005285,1975-11-05,1975,11,Proton-K,Plesetsk Cosmodrome,USSR,Khrunichev,Earth Observation,SSO,3018,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,14910.536779324055,31.685039370078737,Success
SL005286,1969-05-06,1969,5,Jupiter-C,Wallops Flight Facility,USA,Army,Navigation/GPS,MEO,2,1,0,software,0,0,0,45.0,Cold War,suborbital,4,22500000.0,50.0,Failure
SL005287,2015-02-08,2015,2,Titan II GLV,SpaceX Starbase (Boca Chica),USA,USAF,Communications,GTO,731,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1632,61559.50752393981,44.79166666666667,Success
SL005288,1996-09-28,1996,9,Rokot,Plesetsk Cosmodrome,Russia,Khrunichev,Human Spaceflight,LEO,413,1,1,None - Successful Launch,1,7,0,33.0,Post-Soviet,orbital,884,79903.14769975787,46.71945701357466,Success
SL005289,1981-05-16,1981,5,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Commercial Satellite,GEO,1482,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,30364.372469635626,47.3633748801534,Success
SL005290,2000-08-22,2000,8,Diamant,Naro Space Center,Other,CNES,IoT/Cubesat,LEO,21,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,36,2142857.1428571427,58.333333333333336,Success
SL005291,1982-11-11,1982,11,Diamant,Guiana Space Centre ELA-3,Europe,CNES,Military Reconnaissance,LEO,26,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,36,1730769.2307692308,72.22222222222221,Success
SL005292,1988-02-21,1988,2,Zenit-2,Baikonur Cosmodrome,USSR,Yuzhnoye,Astronomy,LEO,3148,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,6232,14294.790343074968,50.51347881899871,Success
SL005293,2020-06-22,2020,6,Long March 7,Xichang Satellite Launch,China,CASC,Weather,LEO,2348,1,1,None - Successful Launch,0,0,0,54.6,Modern,orbital,6123,23253.833049403747,38.34721541727911,Success
SL005294,2006-01-04,2006,1,Long March 1,Taiyuan Satellite Launch,China,CASC,Defense/Intelligence,LEO,82,1,1,None - Successful Launch,0,0,0,23.3,Cold War,orbital,136,284146.34146341466,60.29411764705882,Success
SL005295,2014-01-18,2014,1,Ariane 5 ECA,Guiana Space Centre ELA-3,Europe,Arianespace,Lunar,TLI,2844,1,1,None - Successful Launch,0,0,0,183.9,Modern,orbital,9525,64662.44725738397,29.85826771653543,Success
SL005296,1998-08-14,1998,8,Space Shuttle,Cape Canaveral SLC-40,USA,NASA,Space Telescope,LEO,3535,1,1,None - Successful Launch,0,0,0,1800.6,Cold War,orbital,11067,509363.50777934934,31.94180898165718,Success
SL005297,2024-09-07,2024,9,Long March 5,Taiyuan Satellite Launch,China,CASC,Military Reconnaissance,GEO,11435,1,1,None - Successful Launch,0,0,0,143.3,Modern,heavy,11339,12531.700918233493,100.84663550577653,Success
SL005298,1977-07-09,1977,7,Cosmos-3M,Plesetsk Cosmodrome,USSR,PO Polyot,Defense/Intelligence,HEO,590,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,76271.18644067796,86.76470588235294,Success
SL005299,1979-03-04,1979,3,Cyclone-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Scientific,LEO,393,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,114503.81679389313,28.89705882352941,Success
SL005300,1968-03-21,1968,3,Vostok-K,Kourou ELA-4 (Ariane 6),Other,OKB-1,Navigation/GPS,GEO,520,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,86538.46153846153,24.242424242424242,Success
SL005301,1996-09-19,1996,9,Saturn V,Mahia Peninsula LC-1,USA,NASA,Human Spaceflight,ISS,16501,1,1,None - Successful Launch,1,2,0,1602.2,Cold War,orbital,58966,97097.14562753773,27.983922938642607,Success
SL005302,2001-09-08,2001,9,Soyuz-FG,Plesetsk Cosmodrome,Russia,TsSKB,Astronomy,LEO,2430,1,1,None - Successful Launch,0,0,0,80.0,Modern,orbital,3265,32921.81069958848,74.42572741194488,Success
SL005303,2011-01-16,2011,1,Long March 2C,Taiyuan Satellite Launch,China,CASC,Space Station Module,ISS,1190,1,1,None - Successful Launch,0,0,0,18.4,Modern,orbital,1746,15462.18487394958,68.15578465063001,Success
SL005304,1983-09-09,1983,9,Soyuz-U,Kapustin Yar,USSR,TsSKB,Military Reconnaissance,GEO,1156,1,1,None - Successful Launch,0,0,0,35.9,Cold War,orbital,3107,31055.36332179931,37.20630833601545,Success
SL005305,1961-07-16,1961,7,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Human Spaceflight,LEO,57,1,1,None - Successful Launch,1,7,0,45.0,Cold War,orbital,226,789473.6842105263,25.221238938053098,Success
SL005306,2003-11-28,2003,11,Long March 3B,Xichang Satellite Launch,China,CASC,Weather,SSO,1181,1,1,None - Successful Launch,0,0,0,64.4,Modern,orbital,5216,54530.05927180356,22.641871165644172,Success
SL005307,2024-06-19,2024,6,Falcon 9 v1.0,Mahia Peninsula LC-1,USA,SpaceX,Weather,SSO,1884,1,1,None - Successful Launch,0,0,0,59.9,New Space,orbital,4741,31794.055201698513,39.738451803417,Success
SL005308,1980-03-22,1980,3,Soyuz-U,Plesetsk Cosmodrome,USSR,TsSKB,Space Station Module,ISS,678,1,1,None - Successful Launch,0,0,0,34.8,Cold War,orbital,3107,51327.433628318584,21.821692951400067,Success
SL005309,1974-11-20,1974,11,Cosmos-3M,Baikonur Cosmodrome,USSR,PO Polyot,Navigation/GPS,MEO,104,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,432692.3076923077,15.294117647058824,Success
SL005310,1980-12-15,1980,12,Vostok-K,Plesetsk Cosmodrome,USSR,OKB-1,Defense/Intelligence,GTO,679,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,66273.9322533137,31.655011655011656,Success
SL005311,1987-11-23,1987,11,Sputnik (R-7),Plesetsk Cosmodrome,USSR,OKB-1,Astronomy,HEO,50,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,900000.0,22.123893805309734,Success
SL005312,1978-07-06,1978,7,Saturn V,Cape Canaveral SLC-40,USA,NASA,Communications,LEO,8737,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,58966,183381.02323451985,14.817013194044026,Success
SL005313,1983-05-27,1983,5,Scout,Cape Canaveral SLC-41,USA,LTV,Space Station Resupply,ISS,41,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,1097560.975609756,45.55555555555556,Success
SL005314,2003-12-22,2003,12,Long March 2C,Wenchang Space Launch,China,CASC,Technology Demonstration,LEO,380,1,1,None - Successful Launch,0,0,0,15.7,Modern,orbital,1746,41315.78947368421,21.764032073310425,Success
SL005315,1983-07-28,1983,7,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Scientific,GEO,126,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,357142.85714285716,55.75221238938053,Success
SL005316,1986-01-05,1986,1,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Scientific,LEO,759,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,59288.53754940711,35.38461538461539,Success
SL005317,1964-07-11,1964,7,Atlas-Centaur,SpaceX Starbase (Boca Chica),USA,GD,Scientific,GEO,496,1,0,engine failure,0,0,0,45.0,Cold War,orbital,2041,90725.80645161291,24.301812836844682,Failure
SL005318,2022-11-23,2022,11,Vanguard,Vandenberg SFB SLC-4E,USA,NRL,Weather,GTO,3,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,4,15000000.0,75.0,Failure
SL005319,1986-08-13,1986,8,Soyuz 11A511,Kapustin Yar,USSR,OKB-1,Scientific,LEO,2059,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,21855.269548324428,65.80377117289869,Success
SL005320,1982-08-06,1982,8,Cyclone-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Navigation/GPS,MEO,597,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,75376.88442211055,43.89705882352941,Success
SL005321,1967-09-06,1967,9,Voskhod,Kapustin Yar,USSR,OKB-1,Scientific,LEO,2130,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,21126.76056338028,85.40497193263833,Success
SL005322,2003-09-06,2003,9,Soyuz-FG,Svobodny / Vostochny,Russia,TsSKB,Space Telescope,LEO,628,1,1,None - Successful Launch,0,0,0,69.3,Modern,orbital,3265,110350.31847133758,19.23430321592649,Success
SL005323,2020-06-13,2020,6,Pegasus XL,Vandenberg SFB SLC-4E,USA,Orbital Sciences,Lunar,TLI,54,1,1,None - Successful Launch,0,0,0,44.7,Post-Cold War,air-launch,200,827777.7777777778,27.0,Success
SL005324,1964-12-19,1964,12,Sputnik (R-7),Plesetsk Cosmodrome,USSR,OKB-1,Scientific,LEO,149,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,302013.42281879194,65.929203539823,Success
SL005325,1971-11-22,1971,11,Voskhod,Kapustin Yar,USSR,OKB-1,Defense/Intelligence,HEO,834,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,53956.8345323741,33.440256615878106,Success
SL005326,1971-08-22,1971,8,Voskhod,Kapustin Yar,USSR,OKB-1,Defense/Intelligence,LEO,1113,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,40431.266846361184,44.627105052125096,Success
SL005327,1999-11-09,1999,11,Scout,Mahia Peninsula LC-1,USA,LTV,Human Spaceflight,ISS,46,1,1,None - Successful Launch,1,7,0,45.0,Cold War,orbital,90,978260.8695652174,51.11111111111111,Success
SL005328,2022-07-10,2022,7,GSLV Mk II,Satish Dhawan Space Centre,India,ISRO,Commercial Satellite,LEO,754,4,1,None - Successful Launch,0,0,0,42.9,Modern,orbital,2267,56896.55172413793,33.25981473312748,Success
SL005329,1988-11-24,1988,11,Ariane 4,Guiana Space Centre ELA-3,Europe,Arianespace,Space Telescope,LEO,1071,1,1,None - Successful Launch,0,0,0,166.2,Post-Cold War,orbital,2222,155182.07282913165,48.199819981998196,Success
SL005330,1983-07-19,1983,7,Saturn V,Mahia Peninsula LC-1,USA,NASA,Rideshare,LEO,14852,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,58966,107877.72690546728,25.18739612658142,Success
SL005331,2014-02-23,2014,2,Epsilon,Uchinoura Space Center,Japan,JAXA,Defense/Intelligence,GTO,153,1,0,fairing failure,0,0,0,33.1,Modern,small-sat,317,216339.86928104574,48.26498422712934,Failure
SL005332,2012-05-24,2012,5,Taurus,SpaceX Starbase (Boca Chica),USA,Orbital Sciences,Lunar,TLI,228,1,1,None - Successful Launch,0,0,0,41.9,Post-Cold War,orbital,612,183771.9298245614,37.254901960784316,Success
SL005333,1978-08-26,1978,8,Vostok-K,Kapustin Yar,USSR,OKB-1,Defense/Intelligence,SSO,869,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,51783.65937859609,40.51282051282051,Success
SL005334,1972-08-22,1972,8,Cyclone-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Communications,GTO,693,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,64935.06493506493,50.955882352941174,Success
SL005335,1984-04-06,1984,4,Scout,Wallops Flight Facility,USA,LTV,Commercial Satellite,LEO,43,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,1046511.6279069767,47.77777777777778,Success
SL005336,2015-02-18,2015,2,Long March 4B,Wenchang Space Launch,China,CASC,Space Station Module,LEO,356,1,1,None - Successful Launch,0,0,0,22.1,Modern,orbital,1905,62078.651685393255,18.68766404199475,Success
SL005337,2009-02-12,2009,2,Proton-M,Plesetsk Cosmodrome,Russia,Khrunichev,Navigation/GPS,GEO,8495,1,1,None - Successful Launch,0,0,0,105.6,Modern,orbital,10432,12430.841671571512,81.43213190184049,Success
SL005338,2006-08-25,2006,8,Soyuz-2.1b,Svobodny / Vostochny,Russia,TsSKB,Space Station Resupply,ISS,1446,1,1,None - Successful Launch,0,0,0,62.2,Modern,orbital,3719,43015.21438450899,38.881419736488304,Success
SL005339,2018-04-01,2018,4,Delta II,Kennedy Space Center LC-39A,USA,Boeing,Rideshare,SSO,1607,19,1,None - Successful Launch,0,0,0,64.3,Modern,orbital,2308,40012.445550715616,69.62738301559793,Success
SL005340,1980-11-03,1980,11,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Human Spaceflight,ISS,1492,1,1,None - Successful Launch,1,5,0,45.0,Cold War,orbital,2145,30160.857908847185,69.55710955710956,Success
SL005341,1983-06-28,1983,6,Cosmos-3M,Baikonur Cosmodrome,USSR,PO Polyot,Weather,LEO,235,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,191489.36170212767,34.55882352941176,Success
SL005342,1964-12-09,1964,12,Jupiter-C,Cape Canaveral SLC-40,USA,Army,Scientific,LEO,2,1,1,None - Successful Launch,0,0,0,45.0,Cold War,suborbital,4,22500000.0,50.0,Success
SL005343,2020-08-06,2020,8,Kuaizhou-1A,Wenchang Space Launch,China,CASIC,IoT/Cubesat,LEO,69,12,1,None - Successful Launch,0,0,0,5.3,New Space,small-sat,136,76811.59420289854,50.73529411764706,Success
SL005344,1998-12-03,1998,12,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Rideshare,SSO,322,1,1,None - Successful Launch,0,0,0,29.0,Post-Soviet,orbital,884,90062.11180124224,36.425339366515836,Success
SL005345,1981-04-14,1981,4,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Defense/Intelligence,GTO,978,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,46012.26993865031,31.255992329817833,Success
SL005346,1966-10-02,1966,10,Titan II GLV,Cape Canaveral SLC-40,USA,USAF,Human Spaceflight,ISS,1530,1,1,None - Successful Launch,1,4,0,45.0,Cold War,orbital,1632,29411.764705882353,93.75,Success
SL005347,2011-07-26,2011,7,Long March 4B,Xichang Satellite Launch,China,CASC,IoT/Cubesat,SSO,481,1,1,None - Successful Launch,0,0,0,21.8,Modern,orbital,1905,45322.24532224532,25.249343832020998,Success
SL005348,2013-03-02,2013,3,Antares,Cape Canaveral SLC-41,USA,Northrop,Communications,GTO,1264,1,1,None - Successful Launch,0,0,0,84.5,Modern,orbital,3628,66851.26582278482,34.84013230429989,Success
SL005349,2006-02-07,2006,2,Long March 4B,Wenchang Space Launch,China,CASC,Rideshare,LEO,698,1,1,None - Successful Launch,0,0,0,26.9,Modern,orbital,1905,38538.68194842407,36.640419947506565,Success
SL005350,1975-02-07,1975,2,Atlas-Centaur,Cape Canaveral SLC-41,USA,GD,Earth Observation,LEO,363,1,0,structural failure,0,0,0,45.0,Cold War,orbital,2041,123966.94214876032,17.785399314061735,Failure
SL005351,2022-06-07,2022,6,Ariane 1,Guiana Space Centre ELA-3,Europe,CNES,Rideshare,LEO,439,26,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,839,102505.69476082004,52.32419547079857,Success
SL005352,2013-07-10,2013,7,Soyuz-U,Cape Canaveral SLC-41,Other,TsSKB,Space Station Resupply,LEO,2768,1,1,None - Successful Launch,0,0,0,40.9,Cold War,orbital,3107,14776.011560693642,89.08915352429997,Success
SL005353,2005-08-07,2005,8,Soyuz-FG,Baikonur Cosmodrome,Russia,TsSKB,Earth Observation,LEO,1345,1,1,None - Successful Launch,0,0,0,67.1,Modern,orbital,3265,49888.47583643122,41.19448698315467,Success
SL005354,2005-05-26,2005,5,Diamant,Kourou ELA-4 (Ariane 6),Europe,CNES,Space Station Module,LEO,17,1,0,structural failure,0,0,0,45.0,Cold War,orbital,36,2647058.8235294116,47.22222222222222,Failure
SL005355,2022-04-04,2022,4,Firefly Alpha,Cape Canaveral SLC-41,USA,Firefly,IoT/Cubesat,LEO,175,11,0,structural failure,0,0,0,14.6,New Space,small-sat,467,83428.57142857143,37.47323340471092,Failure
SL005356,2023-10-20,2023,10,Juno I,Kennedy Space Center LC-39A,USA,Army,IoT/Cubesat,SSO,1,79,0,guidance failure,0,0,0,45.0,Cold War,orbital,6,45000000.0,16.666666666666664,Failure
SL005357,1999-10-19,1999,10,Delta II,Wallops Flight Facility,USA,Boeing,Interplanetary,TLI,2018,1,1,None - Successful Launch,0,0,0,53.5,Modern,orbital,2308,26511.39742319128,87.43500866551126,Success
SL005358,1987-01-15,1987,1,Zenit-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Space Station Resupply,ISS,2511,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,6232,17921.14695340502,40.292041078305516,Success
SL005359,1984-10-09,1984,10,Voskhod,Plesetsk Cosmodrome,USSR,OKB-1,Earth Observation,GEO,1262,1,0,structural failure,0,0,0,45.0,Cold War,orbital,2494,35657.68621236133,50.60144346431436,Failure
SL005360,2018-06-20,2018,6,Ariane 5 ECA,Kourou ELA-4 (Ariane 6),Europe,Arianespace,Scientific,SSO,2879,1,1,None - Successful Launch,0,0,0,164.3,Modern,orbital,9525,57068.42653699201,30.225721784776905,Success
SL005361,2004-06-26,2004,6,Taurus,Cape Canaveral SLC-41,USA,Orbital Sciences,Communications,LEO,310,1,1,None - Successful Launch,0,0,0,39.3,Post-Cold War,orbital,612,126774.19354838709,50.65359477124183,Success
SL005362,1967-01-05,1967,1,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Scientific,LEO,509,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,88408.64440078585,23.729603729603728,Success
SL005363,1971-11-09,1971,11,Jupiter-C,Wallops Flight Facility,USA,Army,Earth Observation,LEO,4,1,1,None - Successful Launch,0,0,0,45.0,Cold War,suborbital,4,11250000.0,100.0,Success
